"ID","ORDER_ID","LINE_AMOUNT"
3676,479,
3677,745,
3678,750,
3679,803,
3680,857,
3681,964,
3682,1032,
3683,1090,
3684,1224,
3685,1229,
3686,1301,
3687,1371,
3688,1376,
3689,483,40000
3690,514,40000
3691,515,40000
3692,554,40000
3693,604,40000
3694,657,40000
3695,658,40000
3696,659,40000
3697,204,40000
3698,205,40000
3699,221,40000
3700,255,40000
3701,279,40000
3702,312,40000
3703,403,40000
3704,405,40000
3705,439,40000
3706,749,40000
3707,751,40000
3708,805,40000
3709,807,40000
3710,861,40000
3711,910,40000
3712,911,40000
3713,965,40000
3714,966,40000
3715,1030,40000
3716,1093,40000
3717,1094,40000
3718,1095,40000
3719,1096,40000
3720,1228,40000
3721,1230,40000
3722,1304,40000
3723,1306,40000
3724,1377,40000
3725,1378,40000
3726,1444,40000
3727,1445,40000
3728,1446,40000
3729,484,37800
3730,485,37800
3731,516,37800
3732,555,37800
3733,556,37800
3734,607,37800
3735,608,37800
3736,609,37800
3737,610,37800
3738,660,37800
3739,661,37800
3740,707,37800
3741,140,37800
3742,193,37800
3743,206,37800
3744,222,37800
3745,223,37800
3746,256,37800
3747,280,37800
3748,281,37800
3749,314,37800
3750,347,37800
3751,376,37800
3752,406,37800
3753,440,37800
3754,441,37800
3755,442,37800
3756,752,37800
3757,753,37800
3758,808,37800
3759,809,37800
3760,810,37800
3761,862,37800
3762,863,37800
3763,864,37800
3764,912,37800
3765,967,37800
3766,968,37800
3767,969,37800
3768,1033,37800
3769,1034,37800
3770,1035,37800
3771,1036,37800
3772,1097,37800
3773,1098,37800
3774,1163,37800
3775,1164,37800
3776,1165,37800
3777,1231,37800
3778,1232,37800
3779,1307,37800
3780,1308,37800
3781,1309,37800
3782,1310,37800
3783,1379,37800
3784,1380,37800
3785,1381,37800
3786,1382,37800
3787,1383,37800
3788,1447,37800
3789,484,
3790,485,
3791,516,
3792,555,
3793,556,
3794,607,
3795,608,
3796,609,
3797,610,
3798,660,
3799,661,
3800,707,
3801,140,
3802,193,
3803,206,
3804,222,
3805,223,
3806,256,
3807,280,
3808,281,
3809,314,
3810,347,
3811,376,
3812,406,
3813,440,
3814,441,
3815,442,
3816,752,
3817,753,
3818,808,
3819,809,
3820,810,
3821,862,
3822,863,
3823,864,
3824,912,
3825,967,
3826,968,
3827,969,
3828,1033,
3829,1034,
3830,1035,
3831,1036,
3832,1097,
3833,1098,
3834,1163,
3835,1164,
3836,1165,
3837,1231,
3838,1232,
3839,1307,
3840,1308,
3841,1309,
3842,1310,
3843,1379,
3844,1380,
3845,1381,
3846,1382,
3847,1383,
3848,1447,
3849,484,28000
3850,485,28000
3851,516,28000
3852,555,28000
3853,556,28000
3854,607,28000
3855,608,28000
3856,609,28000
3857,610,28000
3858,660,28000
3859,661,28000
3860,707,28000
3861,140,28000
3862,193,28000
3863,206,28000
3864,222,28000
3865,223,28000
3866,256,28000
3867,280,28000
3868,281,28000
3869,314,28000
3870,347,28000
3871,376,28000
3872,406,28000
3873,440,28000
3874,441,28000
3875,442,28000
3876,752,28000
3877,753,28000
3878,808,28000
3879,809,28000
3880,810,28000
3881,862,28000
3882,863,28000
3883,864,28000
3884,912,28000
3885,967,28000
3886,968,28000
3887,969,28000
3888,1033,28000
3889,1034,28000
3890,1035,28000
3891,1036,28000
3892,1097,28000
3893,1098,28000
3894,1163,28000
3895,1164,28000
3896,1165,28000
3897,1231,28000
3898,1232,28000
3899,1307,28000
3900,1308,28000
3901,1309,28000
3902,1310,28000
3903,1379,28000
3904,1380,28000
3905,1381,28000
3906,1382,28000
3907,1383,28000
3908,1447,28000
3909,486,7250
3910,487,7250
3911,517,7250
3912,240,7250
3913,257,7250
3914,407,7250
3915,754,7250
3916,811,7250
3917,865,7250
3918,866,7250
3919,913,7250
3920,914,7250
3921,1099,7250
3922,1233,7250
3923,1234,7250
3924,1311,7250
3925,1384,7250
3926,1385,7250
3927,1448,7250
3928,1449,7250
3929,611,
3930,662,
3931,663,
3932,708,
3933,156,
3934,175,
3935,315,
3936,348,
3937,349,
3938,443,
3939,812,
3940,813,
3941,1037,
3942,1038,
3943,1100,
3944,1101,
3945,1166,
3946,1235,
3947,1312,
3948,1313,
3949,488,43750
3950,489,43750
3951,518,43750
3952,519,43750
3953,520,43750
3954,664,43750
3955,665,43750
3956,709,43750
3957,176,43750
3958,194,43750
3959,241,43750
3960,258,43750
3961,350,43750
3962,351,43750
3963,377,43750
3964,814,43750
3965,815,43750
3966,867,43750
3967,868,43750
3968,869,43750
3969,915,43750
3970,916,43750
3971,917,43750
3972,918,43750
3973,970,43750
3974,1102,43750
3975,1103,43750
3976,1167,43750
3977,1168,43750
3978,1236,43750
3979,1314,43750
3980,1315,43750
3981,1316,43750
3982,1386,43750
3983,1387,43750
3984,1388,43750
3985,1450,43750
3986,1451,43750
3987,1452,43750
3988,1453,43750
3989,488,12600
3990,489,12600
3991,518,12600
3992,519,12600
3993,520,12600
3994,664,12600
3995,665,12600
3996,709,12600
3997,176,12600
3998,194,12600
3999,241,12600
4000,258,12600
4001,350,12600
4002,351,12600
4003,377,12600
4004,814,12600
4005,815,12600
4006,867,12600
4007,868,12600
4008,869,12600
4009,915,12600
4010,916,12600
4011,917,12600
4012,918,12600
4013,970,12600
4014,1102,12600
4015,1103,12600
4016,1167,12600
4017,1168,12600
4018,1236,12600
4019,1314,12600
4020,1315,12600
4021,1316,12600
4022,1386,12600
4023,1387,12600
4024,1388,12600
4025,1450,12600
4026,1451,12600
4027,1452,12600
4028,1453,12600
4029,482,70800
4030,551,70800
4031,558,70800
4032,605,70800
4033,619,70800
4034,651,70800
4035,666,70800
4036,667,70800
4037,669,70800
4038,138,70800
4039,160,70800
4040,170,70800
4041,177,70800
4042,178,70800
4043,239,70800
4044,276,70800
4045,283,70800
4046,313,70800
4047,320,70800
4048,341,70800
4049,352,70800
4050,354,70800
4051,379,70800
4052,444,70800
4053,474,70800
4054,480,70800
4055,711,70800
4056,746,70800
4057,806,70800
4058,816,70800
4059,819,70800
4060,852,70800
4061,858,70800
4062,860,70800
4063,902,70800
4064,924,70800
4065,962,70800
4066,972,70800
4067,978,70800
4068,1031,70800
4069,1047,70800
4070,1084,70800
4071,1104,70800
4072,1105,70800
4073,1107,70800
4074,1177,70800
4075,1225,70800
4076,1302,70800
4077,1305,70800
4078,1317,70800
4079,1318,70800
4080,1322,70800
4081,1323,70800
4082,1365,70800
4083,1372,70800
4084,1374,70800
4085,1375,70800
4086,1435,70800
4087,1461,70800
4088,1504,70800
4089,490,
4090,557,
4091,242,
4092,282,
4093,755,
4094,870,
4095,971,
4096,1169,
4097,1237,
4098,1389,
4099,612,
4100,668,
4101,157,
4102,316,
4103,353,
4104,871,
4105,1039,
4106,1106,
4107,1319,
4108,1390,
4109,613,1974000
4110,614,1974000
4111,224,1974000
4112,317,1974000
4113,445,1974000
4114,817,1974000
4115,1040,1974000
4116,1041,1974000
4117,1170,1974000
4118,1320,1974000
4119,615,
4120,158,
4121,318,
4122,446,
4123,756,
4124,818,
4125,1042,
4126,1238,
4127,1321,
4128,1454,
4129,491,1091125
4130,521,1091125
4131,243,1091125
4132,757,1091125
4133,872,1091125
4134,919,1091125
4135,1171,1091125
4136,1239,1091125
4137,1391,1091125
4138,1455,1091125
4139,482,
4140,551,
4141,558,
4142,605,
4143,619,
4144,651,
4145,666,
4146,667,
4147,669,
4148,138,
4149,160,
4150,170,
4151,177,
4152,178,
4153,239,
4154,276,
4155,283,
4156,313,
4157,320,
4158,341,
4159,352,
4160,354,
4161,379,
4162,444,
4163,474,
4164,480,
4165,711,
4166,746,
4167,806,
4168,816,
4169,819,
4170,852,
4171,858,
4172,860,
4173,902,
4174,924,
4175,962,
4176,972,
4177,978,
4178,1031,
4179,1047,
4180,1084,
4181,1104,
4182,1105,
4183,1107,
4184,1177,
4185,1225,
4186,1302,
4187,1305,
4188,1317,
4189,1318,
4190,1322,
4191,1323,
4192,1365,
4193,1372,
4194,1374,
4195,1375,
4196,1435,
4197,1461,
4198,1504,
4199,559,
4200,616,
4201,225,
4202,226,
4203,284,
4204,447,
4205,448,
4206,449,
4207,820,
4208,821,
4209,822,
4210,920,
4211,973,
4212,1043,
4213,1172,
4214,1240,
4215,1324,
4216,1325,
4217,1326,
4218,1456,
4219,560,4200
4220,141,4200
4221,227,4200
4222,285,4200
4223,450,4200
4224,451,4200
4225,452,4200
4226,758,4200
4227,759,4200
4228,823,4200
4229,824,4200
4230,825,4200
4231,974,4200
4232,1108,4200
4233,1173,4200
4234,1241,4200
4235,1242,4200
4236,1327,4200
4237,1328,4200
4238,1329,4200
4239,492,5200
4240,561,5200
4241,617,5200
4242,618,5200
4243,710,5200
4244,159,5200
4245,228,5200
4246,319,5200
4247,378,5200
4248,453,5200
4249,826,5200
4250,873,5200
4251,975,5200
4252,1044,5200
4253,1045,5200
4254,1174,5200
4255,1175,5200
4256,1330,5200
4257,1392,5200
4258,1393,5200
4259,522,
4260,523,
4261,229,
4262,259,
4263,454,
4264,455,
4265,760,
4266,827,
4267,828,
4268,921,
4269,922,
4270,923,
4271,1243,
4272,1331,
4273,1332,
4274,1333,
4275,1457,
4276,1458,
4277,1459,
4278,1460,
4279,562,3700
4280,563,3700
4281,670,3700
4282,142,3700
4283,179,3700
4284,286,3700
4285,287,3700
4286,355,3700
4287,456,3700
4288,761,3700
4289,829,3700
4290,874,3700
4291,976,3700
4292,977,3700
4293,1046,3700
4294,1109,3700
4295,1176,3700
4296,1244,3700
4297,1334,3700
4298,1394,3700
4299,482,4300
4300,551,4300
4301,558,4300
4302,605,4300
4303,619,4300
4304,651,4300
4305,666,4300
4306,667,4300
4307,669,4300
4308,138,4300
4309,160,4300
4310,170,4300
4311,177,4300
4312,178,4300
4313,239,4300
4314,276,4300
4315,283,4300
4316,313,4300
4317,320,4300
4318,341,4300
4319,352,4300
4320,354,4300
4321,379,4300
4322,444,4300
4323,474,4300
4324,480,4300
4325,711,4300
4326,746,4300
4327,806,4300
4328,816,4300
4329,819,4300
4330,852,4300
4331,858,4300
4332,860,4300
4333,902,4300
4334,924,4300
4335,962,4300
4336,972,4300
4337,978,4300
4338,1031,4300
4339,1047,4300
4340,1084,4300
4341,1104,4300
4342,1105,4300
4343,1107,4300
4344,1177,4300
4345,1225,4300
4346,1302,4300
4347,1305,4300
4348,1317,4300
4349,1318,4300
4350,1322,4300
4351,1323,4300
4352,1365,4300
4353,1372,4300
4354,1374,4300
4355,1375,4300
4356,1435,4300
4357,1461,4300
4358,1504,4300
4359,564,
4360,620,
4361,671,
4362,672,
4363,161,
4364,195,
4365,321,
4366,356,
4367,357,
4368,380,
4369,712,
4370,925,
4371,979,
4372,1048,
4373,1049,
4374,1110,
4375,1111,
4376,1178,
4377,1245,
4378,1462,
4379,524,
4380,570,
4381,571,
4382,572,
4383,621,
4384,627,
4385,628,
4386,673,
4387,674,
4388,679,
4389,680,
4390,681,
4391,144,
4392,163,
4393,207,
4394,208,
4395,210,
4396,231,
4397,291,
4398,292,
4399,293,
4400,322,
4401,325,
4402,359,
4403,408,
4404,409,
4405,413,
4406,414,
4407,459,
4408,713,
4409,762,
4410,763,
4411,767,
4412,768,
4413,832,
4414,926,
4415,985,
4416,986,
4417,987,
4418,988,
4419,1050,
4420,1056,
4421,1057,
4422,1112,
4423,1113,
4424,1120,
4425,1121,
4426,1122,
4427,1123,
4428,1183,
4429,1246,
4430,1247,
4431,1251,
4432,1252,
4433,1253,
4434,1335,
4435,1338,
4436,1395,
4437,1399,
4438,1463,
4439,493,13250
4440,527,13250
4441,528,13250
4442,565,13250
4443,566,13250
4444,573,13250
4445,622,13250
4446,629,13250
4447,682,13250
4448,683,13250
4449,143,13250
4450,145,13250
4451,164,13250
4452,244,13250
4453,262,13250
4454,263,13250
4455,288,13250
4456,294,13250
4457,326,13250
4458,360,13250
4459,381,13250
4460,382,13250
4461,410,13250
4462,457,13250
4463,460,13250
4464,714,13250
4465,715,13250
4466,716,13250
4467,717,13250
4468,764,13250
4469,769,13250
4470,830,13250
4471,833,13250
4472,875,13250
4473,929,13250
4474,930,13250
4475,980,13250
4476,981,13250
4477,989,13250
4478,990,13250
4479,1051,13250
4480,1058,13250
4481,1124,13250
4482,1125,13250
4483,1179,13250
4484,1180,13250
4485,1184,13250
4486,1185,13250
4487,1186,13250
4488,1187,13250
4489,1188,13250
4490,1248,13250
4491,1254,13250
4492,1336,13250
4493,1339,13250
4494,1396,13250
4495,1400,13250
4496,1468,13250
4497,1469,13250
4498,1470,13250
4499,525,
4500,526,
4501,529,
4502,574,
4503,623,
4504,624,
4505,630,
4506,631,
4507,632,
4508,633,
4509,634,
4510,675,
4511,676,
4512,684,
4513,685,
4514,686,
4515,146,
4516,165,
4517,180,
4518,181,
4519,196,
4520,197,
4521,198,
4522,211,
4523,260,
4524,261,
4525,295,
4526,323,
4527,327,
4528,328,
4529,358,
4530,361,
4531,362,
4532,383,
4533,384,
4534,385,
4535,386,
4536,387,
4537,388,
4538,415,
4539,416,
4540,417,
4541,461,
4542,718,
4543,719,
4544,720,
4545,721,
4546,722,
4547,723,
4548,770,
4549,771,
4550,772,
4551,834,
4552,878,
4553,879,
4554,927,
4555,928,
4556,931,
4557,932,
4558,933,
4559,991,
4560,992,
4561,993,
4562,994,
4563,1052,
4564,1053,
4565,1059,
4566,1060,
4567,1061,
4568,1062,
4569,1063,
4570,1114,
4571,1115,
4572,1126,
4573,1127,
4574,1128,
4575,1129,
4576,1181,
4577,1189,
4578,1190,
4579,1191,
4580,1192,
4581,1193,
4582,1194,
4583,1195,
4584,1255,
4585,1256,
4586,1257,
4587,1258,
4588,1340,
4589,1401,
4590,1402,
4591,1403,
4592,1404,
4593,1464,
4594,1465,
4595,1466,
4596,1471,
4597,1472,
4598,1473,
4599,494,15900
4600,496,15900
4601,497,15900
4602,498,15900
4603,530,15900
4604,567,15900
4605,568,15900
4606,575,15900
4607,576,15900
4608,635,15900
4609,677,15900
4610,147,15900
4611,166,15900
4612,230,15900
4613,232,15900
4614,233,15900
4615,245,15900
4616,246,15900
4617,264,15900
4618,289,15900
4619,296,15900
4620,329,15900
4621,389,15900
4622,411,15900
4623,418,15900
4624,419,15900
4625,458,15900
4626,462,15900
4627,463,15900
4628,464,15900
4629,724,15900
4630,725,15900
4631,765,15900
4632,773,15900
4633,774,15900
4634,775,15900
4635,831,15900
4636,835,15900
4637,836,15900
4638,837,15900
4639,838,15900
4640,876,15900
4641,880,15900
4642,881,15900
4643,882,15900
4644,883,15900
4645,934,15900
4646,935,15900
4647,982,15900
4648,983,15900
4649,995,15900
4650,996,15900
4651,1064,15900
4652,1116,15900
4653,1117,15900
4654,1130,15900
4655,1131,15900
4656,1196,15900
4657,1197,15900
4658,1249,15900
4659,1259,15900
4660,1260,15900
4661,1261,15900
4662,1262,15900
4663,1337,15900
4664,1341,15900
4665,1342,15900
4666,1343,15900
4667,1344,15900
4668,1397,15900
4669,1405,15900
4670,1406,15900
4671,1407,15900
4672,1408,15900
4673,1409,15900
4674,1410,15900
4675,1411,15900
4676,1467,15900
4677,1474,15900
4678,1475,15900
4679,495,13850
4680,499,13850
4681,500,13850
4682,531,13850
4683,532,13850
4684,533,13850
4685,534,13850
4686,535,13850
4687,536,13850
4688,569,13850
4689,577,13850
4690,578,13850
4691,579,13850
4692,580,13850
4693,581,13850
4694,582,13850
4695,625,13850
4696,626,13850
4697,678,13850
4698,687,13850
4699,688,13850
4700,148,13850
4701,149,13850
4702,162,13850
4703,209,13850
4704,212,13850
4705,234,13850
4706,247,13850
4707,265,13850
4708,266,13850
4709,267,13850
4710,290,13850
4711,297,13850
4712,298,13850
4713,299,13850
4714,324,13850
4715,363,13850
4716,390,13850
4717,412,13850
4718,420,13850
4719,421,13850
4720,465,13850
4721,726,13850
4722,727,13850
4723,728,13850
4724,766,13850
4725,776,13850
4726,777,13850
4727,839,13850
4728,877,13850
4729,884,13850
4730,885,13850
4731,886,13850
4732,887,13850
4733,936,13850
4734,937,13850
4735,938,13850
4736,939,13850
4737,940,13850
4738,941,13850
4739,984,13850
4740,997,13850
4741,998,13850
4742,999,13850
4743,1000,13850
4744,1001,13850
4745,1002,13850
4746,1003,13850
4747,1054,13850
4748,1055,13850
4749,1065,13850
4750,1118,13850
4751,1119,13850
4752,1132,13850
4753,1133,13850
4754,1134,13850
4755,1182,13850
4756,1198,13850
4757,1199,13850
4758,1200,13850
4759,1201,13850
4760,1250,13850
4761,1263,13850
4762,1264,13850
4763,1265,13850
4764,1345,13850
4765,1346,13850
4766,1398,13850
4767,1412,13850
4768,1413,13850
4769,1414,13850
4770,1415,13850
4771,1476,13850
4772,1477,13850
4773,1478,13850
4774,1479,13850
4775,1480,13850
4776,1481,13850
4777,1482,13850
4778,1483,13850
4779,524,800
4780,570,800
4781,571,800
4782,572,800
4783,621,800
4784,627,800
4785,628,800
4786,673,800
4787,674,800
4788,679,800
4789,680,800
4790,681,800
4791,144,800
4792,163,800
4793,207,800
4794,208,800
4795,210,800
4796,231,800
4797,291,800
4798,292,800
4799,293,800
4800,322,800
4801,325,800
4802,359,800
4803,408,800
4804,409,800
4805,413,800
4806,414,800
4807,459,800
4808,713,800
4809,762,800
4810,763,800
4811,767,800
4812,768,800
4813,832,800
4814,926,800
4815,985,800
4816,986,800
4817,987,800
4818,988,800
4819,1050,800
4820,1056,800
4821,1057,800
4822,1112,800
4823,1113,800
4824,1120,800
4825,1121,800
4826,1122,800
4827,1123,800
4828,1183,800
4829,1246,800
4830,1247,800
4831,1251,800
4832,1252,800
4833,1253,800
4834,1335,800
4835,1338,800
4836,1395,800
4837,1399,800
4838,1463,800
4839,524,
4840,570,
4841,571,
4842,572,
4843,621,
4844,627,
4845,628,
4846,673,
4847,674,
4848,679,
4849,680,
4850,681,
4851,144,
4852,163,
4853,207,
4854,208,
4855,210,
4856,231,
4857,291,
4858,292,
4859,293,
4860,322,
4861,325,
4862,359,
4863,408,
4864,409,
4865,413,
4866,414,
4867,459,
4868,713,
4869,762,
4870,763,
4871,767,
4872,768,
4873,832,
4874,926,
4875,985,
4876,986,
4877,987,
4878,988,
4879,1050,
4880,1056,
4881,1057,
4882,1112,
4883,1113,
4884,1120,
4885,1121,
4886,1122,
4887,1123,
4888,1183,
4889,1246,
4890,1247,
4891,1251,
4892,1252,
4893,1253,
4894,1335,
4895,1338,
4896,1395,
4897,1399,
4898,1463,
4899,493,17300
4900,527,17300
4901,528,17300
4902,565,17300
4903,566,17300
4904,573,17300
4905,622,17300
4906,629,17300
4907,682,17300
4908,683,17300
4909,143,17300
4910,145,17300
4911,164,17300
4912,244,17300
4913,262,17300
4914,263,17300
4915,288,17300
4916,294,17300
4917,326,17300
4918,360,17300
4919,381,17300
4920,382,17300
4921,410,17300
4922,457,17300
4923,460,17300
4924,714,17300
4925,715,17300
4926,716,17300
4927,717,17300
4928,764,17300
4929,769,17300
4930,830,17300
4931,833,17300
4932,875,17300
4933,929,17300
4934,930,17300
4935,980,17300
4936,981,17300
4937,989,17300
4938,990,17300
4939,1051,17300
4940,1058,17300
4941,1124,17300
4942,1125,17300
4943,1179,17300
4944,1180,17300
4945,1184,17300
4946,1185,17300
4947,1186,17300
4948,1187,17300
4949,1188,17300
4950,1248,17300
4951,1254,17300
4952,1336,17300
4953,1339,17300
4954,1396,17300
4955,1400,17300
4956,1468,17300
4957,1469,17300
4958,1470,17300
4959,493,13500
4960,527,13500
4961,528,13500
4962,565,13500
4963,566,13500
4964,573,13500
4965,622,13500
4966,629,13500
4967,682,13500
4968,683,13500
4969,143,13500
4970,145,13500
4971,164,13500
4972,244,13500
4973,262,13500
4974,263,13500
4975,288,13500
4976,294,13500
4977,326,13500
4978,360,13500
4979,381,13500
4980,382,13500
4981,410,13500
4982,457,13500
4983,460,13500
4984,714,13500
4985,715,13500
4986,716,13500
4987,717,13500
4988,764,13500
4989,769,13500
4990,830,13500
4991,833,13500
4992,875,13500
4993,929,13500
4994,930,13500
4995,980,13500
4996,981,13500
4997,989,13500
4998,990,13500
4999,1051,13500
5000,1058,13500
5001,1124,13500
5002,1125,13500
5003,1179,13500
5004,1180,13500
5005,1184,13500
5006,1185,13500
5007,1186,13500
5008,1187,13500
5009,1188,13500
5010,1248,13500
5011,1254,13500
5012,1336,13500
5013,1339,13500
5014,1396,13500
5015,1400,13500
5016,1468,13500
5017,1469,13500
5018,1470,13500
5019,525,4275
5020,526,4275
5021,529,4275
5022,574,4275
5023,623,4275
5024,624,4275
5025,630,4275
5026,631,4275
5027,632,4275
5028,633,4275
5029,634,4275
5030,675,4275
5031,676,4275
5032,684,4275
5033,685,4275
5034,686,4275
5035,146,4275
5036,165,4275
5037,180,4275
5038,181,4275
5039,196,4275
5040,197,4275
5041,198,4275
5042,211,4275
5043,260,4275
5044,261,4275
5045,295,4275
5046,323,4275
5047,327,4275
5048,328,4275
5049,358,4275
5050,361,4275
5051,362,4275
5052,383,4275
5053,384,4275
5054,385,4275
5055,386,4275
5056,387,4275
5057,388,4275
5058,415,4275
5059,416,4275
5060,417,4275
5061,461,4275
5062,718,4275
5063,719,4275
5064,720,4275
5065,721,4275
5066,722,4275
5067,723,4275
5068,770,4275
5069,771,4275
5070,772,4275
5071,834,4275
5072,878,4275
5073,879,4275
5074,927,4275
5075,928,4275
5076,931,4275
5077,932,4275
5078,933,4275
5079,991,4275
5080,992,4275
5081,993,4275
5082,994,4275
5083,1052,4275
5084,1053,4275
5085,1059,4275
5086,1060,4275
5087,1061,4275
5088,1062,4275
5089,1063,4275
5090,1114,4275
5091,1115,4275
5092,1126,4275
5093,1127,4275
5094,1128,4275
5095,1129,4275
5096,1181,4275
5097,1189,4275
5098,1190,4275
5099,1191,4275
5100,1192,4275
5101,1193,4275
5102,1194,4275
5103,1195,4275
5104,1255,4275
5105,1256,4275
5106,1257,4275
5107,1258,4275
5108,1340,4275
5109,1401,4275
5110,1402,4275
5111,1403,4275
5112,1404,4275
5113,1464,4275
5114,1465,4275
5115,1466,4275
5116,1471,4275
5117,1472,4275
5118,1473,4275
5119,525,900
5120,526,900
5121,529,900
5122,574,900
5123,623,900
5124,624,900
5125,630,900
5126,631,900
5127,632,900
5128,633,900
5129,634,900
5130,675,900
5131,676,900
5132,684,900
5133,685,900
5134,686,900
5135,146,900
5136,165,900
5137,180,900
5138,181,900
5139,196,900
5140,197,900
5141,198,900
5142,211,900
5143,260,900
5144,261,900
5145,295,900
5146,323,900
5147,327,900
5148,328,900
5149,358,900
5150,361,900
5151,362,900
5152,383,900
5153,384,900
5154,385,900
5155,386,900
5156,387,900
5157,388,900
5158,415,900
5159,416,900
5160,417,900
5161,461,900
5162,718,900
5163,719,900
5164,720,900
5165,721,900
5166,722,900
5167,723,900
5168,770,900
5169,771,900
5170,772,900
5171,834,900
5172,878,900
5173,879,900
5174,927,900
5175,928,900
5176,931,900
5177,932,900
5178,933,900
5179,991,900
5180,992,900
5181,993,900
5182,994,900
5183,1052,900
5184,1053,900
5185,1059,900
5186,1060,900
5187,1061,900
5188,1062,900
5189,1063,900
5190,1114,900
5191,1115,900
5192,1126,900
5193,1127,900
5194,1128,900
5195,1129,900
5196,1181,900
5197,1189,900
5198,1190,900
5199,1191,900
5200,1192,900
5201,1193,900
5202,1194,900
5203,1195,900
5204,1255,900
5205,1256,900
5206,1257,900
5207,1258,900
5208,1340,900
5209,1401,900
5210,1402,900
5211,1403,900
5212,1404,900
5213,1464,900
5214,1465,900
5215,1466,900
5216,1471,900
5217,1472,900
5218,1473,900
5219,525,
5220,526,
5221,529,
5222,574,
5223,623,
5224,624,
5225,630,
5226,631,
5227,632,
5228,633,
5229,634,
5230,675,
5231,676,
5232,684,
5233,685,
5234,686,
5235,146,
5236,165,
5237,180,
5238,181,
5239,196,
5240,197,
5241,198,
5242,211,
5243,260,
5244,261,
5245,295,
5246,323,
5247,327,
5248,328,
5249,358,
5250,361,
5251,362,
5252,383,
5253,384,
5254,385,
5255,386,
5256,387,
5257,388,
5258,415,
5259,416,
5260,417,
5261,461,
5262,718,
5263,719,
5264,720,
5265,721,
5266,722,
5267,723,
5268,770,
5269,771,
5270,772,
5271,834,
5272,878,
5273,879,
5274,927,
5275,928,
5276,931,
5277,932,
5278,933,
5279,991,
5280,992,
5281,993,
5282,994,
5283,1052,
5284,1053,
5285,1059,
5286,1060,
5287,1061,
5288,1062,
5289,1063,
5290,1114,
5291,1115,
5292,1126,
5293,1127,
5294,1128,
5295,1129,
5296,1181,
5297,1189,
5298,1190,
5299,1191,
5300,1192,
5301,1193,
5302,1194,
5303,1195,
5304,1255,
5305,1256,
5306,1257,
5307,1258,
5308,1340,
5309,1401,
5310,1402,
5311,1403,
5312,1404,
5313,1464,
5314,1465,
5315,1466,
5316,1471,
5317,1472,
5318,1473,
5319,525,11900
5320,526,11900
5321,529,11900
5322,574,11900
5323,623,11900
5324,624,11900
5325,630,11900
5326,631,11900
5327,632,11900
5328,633,11900
5329,634,11900
5330,675,11900
5331,676,11900
5332,684,11900
5333,685,11900
5334,686,11900
5335,146,11900
5336,165,11900
5337,180,11900
5338,181,11900
5339,196,11900
5340,197,11900
5341,198,11900
5342,211,11900
5343,260,11900
5344,261,11900
5345,295,11900
5346,323,11900
5347,327,11900
5348,328,11900
5349,358,11900
5350,361,11900
5351,362,11900
5352,383,11900
5353,384,11900
5354,385,11900
5355,386,11900
5356,387,11900
5357,388,11900
5358,415,11900
5359,416,11900
5360,417,11900
5361,461,11900
5362,718,11900
5363,719,11900
5364,720,11900
5365,721,11900
5366,722,11900
5367,723,11900
5368,770,11900
5369,771,11900
5370,772,11900
5371,834,11900
5372,878,11900
5373,879,11900
5374,927,11900
5375,928,11900
5376,931,11900
5377,932,11900
5378,933,11900
5379,991,11900
5380,992,11900
5381,993,11900
5382,994,11900
5383,1052,11900
5384,1053,11900
5385,1059,11900
5386,1060,11900
5387,1061,11900
5388,1062,11900
5389,1063,11900
5390,1114,11900
5391,1115,11900
5392,1126,11900
5393,1127,11900
5394,1128,11900
5395,1129,11900
5396,1181,11900
5397,1189,11900
5398,1190,11900
5399,1191,11900
5400,1192,11900
5401,1193,11900
5402,1194,11900
5403,1195,11900
5404,1255,11900
5405,1256,11900
5406,1257,11900
5407,1258,11900
5408,1340,11900
5409,1401,11900
5410,1402,11900
5411,1403,11900
5412,1404,11900
5413,1464,11900
5414,1465,11900
5415,1466,11900
5416,1471,11900
5417,1472,11900
5418,1473,11900
5419,494,7920
5420,496,7920
5421,497,7920
5422,498,7920
5423,530,7920
5424,567,7920
5425,568,7920
5426,575,7920
5427,576,7920
5428,635,7920
5429,677,7920
5430,147,7920
5431,166,7920
5432,230,7920
5433,232,7920
5434,233,7920
5435,245,7920
5436,246,7920
5437,264,7920
5438,289,7920
5439,296,7920
5440,329,7920
5441,389,7920
5442,411,7920
5443,418,7920
5444,419,7920
5445,458,7920
5446,462,7920
5447,463,7920
5448,464,7920
5449,724,7920
5450,725,7920
5451,765,7920
5452,773,7920
5453,774,7920
5454,775,7920
5455,831,7920
5456,835,7920
5457,836,7920
5458,837,7920
5459,838,7920
5460,876,7920
5461,880,7920
5462,881,7920
5463,882,7920
5464,883,7920
5465,934,7920
5466,935,7920
5467,982,7920
5468,983,7920
5469,995,7920
5470,996,7920
5471,1064,7920
5472,1116,7920
5473,1117,7920
5474,1130,7920
5475,1131,7920
5476,1196,7920
5477,1197,7920
5478,1249,7920
5479,1259,7920
5480,1260,7920
5481,1261,7920
5482,1262,7920
5483,1337,7920
5484,1341,7920
5485,1342,7920
5486,1343,7920
5487,1344,7920
5488,1397,7920
5489,1405,7920
5490,1406,7920
5491,1407,7920
5492,1408,7920
5493,1409,7920
5494,1410,7920
5495,1411,7920
5496,1467,7920
5497,1474,7920
5498,1475,7920
5499,494,3550
